1269;(1274, datetime.datetime(2018, 12, 26, 3, 50, 33), datetime.timedelta(days=26, seconds=76159), datetime.timedelta(seconds=75390), datetime.timedelta(days=27, seconds=65149), 'closed')
1270;(1273, datetime.datetime(2018, 12, 25, 5, 8, 49), datetime.timedelta(seconds=64740), datetime.timedelta(days=50, seconds=4768), datetime.timedelta(days=50, seconds=69508), 'closed')
1271;(1272, datetime.datetime(2018, 12, 25, 2, 51, 26), datetime.timedelta(seconds=1248), datetime.timedelta(days=15, seconds=54226), datetime.timedelta(days=15, seconds=55474), 'closed')
1272;(1271, datetime.datetime(2018, 12, 25, 2, 42, 24), datetime.timedelta(seconds=1704), datetime.timedelta(days=14, seconds=72527), datetime.timedelta(days=14, seconds=74231), 'closed')
1273;(1268, datetime.datetime(2018, 12, 23, 7, 48, 52), datetime.timedelta(days=3, seconds=38329), datetime.timedelta(days=14, seconds=657), datetime.timedelta(days=17, seconds=38986), 'closed')
1274;(1266, datetime.datetime(2018, 12, 19, 21, 33, 34), datetime.timedelta(seconds=9400), datetime.timedelta(seconds=6), datetime.timedelta(seconds=9406), 'closed')
1275;(1265, datetime.datetime(2018, 12, 19, 21, 26, 40), datetime.timedelta(seconds=9856), datetime.timedelta(seconds=4592), datetime.timedelta(seconds=14448), 'closed')
1276;(1261, datetime.datetime(2018, 12, 19, 10, 35, 53), datetime.timedelta(seconds=24569), datetime.timedelta(seconds=3626), datetime.timedelta(seconds=28195), 'closed')
1277;(1260, datetime.datetime(2018, 12, 19, 8, 49, 13), datetime.timedelta(days=629, seconds=48768, microseconds=732603), None, datetime.timedelta(days=19, seconds=45745), 'closed')
1278;(1259, datetime.datetime(2018, 12, 18, 1, 9, 50), datetime.timedelta(days=630, seconds=76332, microseconds=141420), None, datetime.timedelta(seconds=587), 'closed')
1279;(1258, datetime.datetime(2018, 12, 17, 23, 2, 18), datetime.timedelta(days=1, seconds=628), datetime.timedelta(seconds=820), datetime.timedelta(days=1, seconds=1448), 'closed')
1280;(1257, datetime.datetime(2018, 12, 17, 22, 18, 57), datetime.timedelta(days=1, seconds=4029), datetime.timedelta(days=41, seconds=19911), datetime.timedelta(days=42, seconds=23940), 'closed')
1281;(1256, datetime.datetime(2018, 12, 17, 21, 56, 34), datetime.timedelta(seconds=2150), datetime.timedelta(seconds=14954), datetime.timedelta(seconds=17104), 'closed')
1282;(1255, datetime.datetime(2018, 12, 17, 21, 4, 39), datetime.timedelta(seconds=305), datetime.timedelta(seconds=18892), datetime.timedelta(seconds=19197), 'closed')
1283;(1254, datetime.datetime(2018, 12, 17, 10, 13, 39), datetime.timedelta(seconds=28890), datetime.timedelta(days=42, seconds=25025), datetime.timedelta(days=42, seconds=53915), 'closed')
1284;(1253, datetime.datetime(2018, 12, 14, 22, 50, 4), datetime.timedelta(days=2, seconds=80842), datetime.timedelta(seconds=5621), datetime.timedelta(days=3, seconds=63), 'closed')
1285;(1252, datetime.datetime(2018, 12, 14, 21, 36, 52), datetime.timedelta(days=4, seconds=6837), datetime.timedelta(days=3, seconds=4016), datetime.timedelta(days=7, seconds=10853), 'closed')
1286;(1251, datetime.datetime(2018, 12, 14, 20, 51, 29), datetime.timedelta(days=634, seconds=5442, microseconds=897536), None, datetime.timedelta(days=81, seconds=81985), 'closed')
1287;(1250, datetime.datetime(2018, 12, 13, 20, 21, 22), datetime.timedelta(seconds=13172), datetime.timedelta(days=64, seconds=5443), datetime.timedelta(days=64, seconds=18615), 'closed')
1288;(1249, datetime.datetime(2018, 12, 13, 6, 57, 3), datetime.timedelta(seconds=2413), datetime.timedelta(days=6, seconds=66475), datetime.timedelta(days=6, seconds=68888), 'closed')
1289;(1248, datetime.datetime(2018, 12, 13, 1, 20, 1), datetime.timedelta(seconds=2660), datetime.timedelta(days=7, seconds=79703), datetime.timedelta(days=7, seconds=82363), 'closed')
